position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Midfield,56,175000.0,34,173,66,AS Saint-Étienne,Ethiopia
GoalKeeper,82,500.0,28,178,69,Blackburn Rovers,Antigua and Barbuda
GoalKeeper,48,115000.0,29,178,80,Real Sociedad B,Haiti
Offense,49,80000.0,33,192,84,Hammarby IF,Ukraine
Offense,61,14000.0,25,179,75,Kasimpaşa SK,South Africa
GoalKeeper,83,800.0,28,170,67,Vitesse,Romania
GoalKeeper,74,78000.0,32,175,71,Plymouth Argyle,Cuba
GoalKeeper,67,20000.0,33,175,70,Stade Rennais FC,Spain
GoalKeeper,77,74000.0,23,179,67,Argentinos Juniors,Morocco
Defense,87,850.0,25,175,72,Udinese Calcio,Azerbaijan
GoalKeeper,78,150000.0,32,185,75,OGC Nice,Honduras
Defense,49,50000.0,30,181,73,Celtic,Costa Rica
GoalKeeper,93,33000.0,21,185,78,KV Oostende,Serbia
GoalKeeper,90,170000.0,22,188,85,Odense Boldklub,Australia
GoalKeeper,50,12000.0,24,175,69,SC Freiburg II,Moldova
Offense,74,19000.0,17,193,78,AIK,Panama
Defense,67,125000.0,21,184,79,River Plate,Wales
Midfield,62,110000.0,28,188,82,Panathinaikos FC,Liberia
Defense,53,64000.0,25,170,69,Newport County,Italy
Defense,59,20000.0,30,178,72,Damac FC,Montenegro
Midfield,47,32000.0,22,191,85,FC St. Gallen 1879,Canada
Defense,50,200000.0,28,170,67,FC Metz,Sweden
GoalKeeper,82,47000.0,21,176,70,Cerro Largo Fútbol Club,Cameroon
Offense,67,24000.0,23,182,80,Estoril Praia,Ecuador
Defense,67,53000.0,18,183,79,Burgos CF,France
Defense,61,500.0,37,175,72,Fortuna Sittard,Côte d'Ivoire
Midfield,64,180000.0,31,194,88,FK Haugesund,Luxembourg
GoalKeeper,59,190000.0,22,174,74,Club León,Montserrat
Offense,76,46000.0,31,174,71,Vitória de Guimarães,Nigeria
Midfield,47,63000.0,25,191,84,Vélez Sarsfield,Bolivia
Midfield,81,250000.0,25,185,76,Los Angeles FC,France
GoalKeeper,51,260000.0,37,174,73,St. Patrick's Athletic,Greece
Offense,87,2000.0,30,185,77,CD Huachipato,Eritrea
Defense,57,140000.0,24,190,83,Royal Charleroi S.C.,Colombia
Defense,83,63000.0,24,193,83,Venezia FC,Benin
Defense,64,42000.0,27,186,93,Wycombe Wanderers,Colombia
Midfield,70,90000.0,24,170,67,ESTAC Troyes,Togo
GoalKeeper,47,21000.0,32,184,76,Club Atlético Aldosivi,Poland
GoalKeeper,79,7000.0,26,165,89,CA Osasuna,Romania
Midfield,76,800.0,23,171,67,VfL Osnabrück,Ukraine
Midfield,57,46000.0,23,179,72,Kerala Blasters FC,Mexico
Defense,84,60000.0,33,185,71,Venezia FC,Iceland
Offense,71,76000.0,24,196,91,U.C. Sampdoria,Malaysia
GoalKeeper,74,165000.0,20,178,65,Hertha BSC,Chad
Offense,61,38000.0,25,179,68,Gillingham,Honduras
Offense,53,270000.0,24,178,74,Clube Atlético Mineiro,Thailand
Offense,91,95000.0,24,185,75,Torino F.C.,Grenada
Midfield,84,170000.0,28,186,78,Beşiktaş JK,Bolivia
Midfield,81,73000.0,18,183,76,Clermont Foot 63,Colombia
Midfield,90,65000.0,18,193,84,Santos Laguna,Italy
GoalKeeper,82,800.0,28,178,68,Port Vale,Japan
GoalKeeper,55,160000.0,18,192,80,CS Mioveni,Northern Ireland
Defense,85,105000.0,28,175,76,Western United FC,Saint Lucia
Offense,91,46000.0,29,182,51,Al Ain FC,Northern Ireland
Midfield,93,77000.0,29,187,83,FC Red Bull Salzburg,Colombia
Defense,68,75000.0,31,197,103,Abha Club,Chad
Offense,81,24000.0,26,188,73,Roma,Uganda
Midfield,66,230000.0,19,183,78,Inter,Italy
GoalKeeper,55,71000.0,31,181,78,CS Emelec,Brazil
Midfield,86,34000.0,29,164,90,AS Saint-Étienne,Chad
Defense,63,22000.0,17,176,71,Internacional,Australia
Offense,60,63000.0,20,175,75,Club Tijuana,Philippines
Defense,76,67000.0,31,187,81,KV Oostende,Haiti
Offense,59,90000.0,38,180,74,Metropolitanos de Caracas FC,Ethiopia
Offense,53,77000.0,28,192,82,San Jose Earthquakes,Zambia
GoalKeeper,74,29000.0,23,178,65,Junior FC,Bulgaria
Defense,65,31000.0,33,174,64,Toronto FC,Senegal
GoalKeeper,79,90000.0,23,173,67,Sepsi OSK Sf. Gheorghe,Mexico
Midfield,83,22000.0,28,186,80,FSV Zwickau,Argentina
GoalKeeper,54,34000.0,19,175,64,FC Sion,Central African Republic
Midfield,50,34000.0,21,185,90,VfL Osnabrück,Burundi
Midfield,93,48000.0,17,178,68,St. Patrick's Athletic,Poland
Offense,83,6000.0,31,184,72,Bayer 04 Leverkusen,Australia
Midfield,63,32000.0,33,177,66,Kerala Blasters FC,England
GoalKeeper,83,320000.0,34,186,90,Unión de Santa Fe,Afghanistan
Defense,66,37000.0,21,173,64,Parma,Gibraltar
Midfield,51,47000.0,25,166,75,RC Strasbourg Alsace,Hungary
Offense,77,86000.0,33,180,73,Club de Deportes Cobresal,Libya
Midfield,56,84000.0,27,188,82,Scunthorpe United,Turkey
Midfield,54,88000.0,20,177,84,Universidad Técnica de Cajamarca,Guinea
Defense,63,59000.0,29,175,69,FC Arouca,Ukraine
Defense,60,5000.0,31,182,70,Jeonbuk Hyundai Motors,Mali
Offense,73,550.0,26,198,54,Jagiellonia Białystok,Iceland
Offense,74,42000.0,18,196,107,U.C. Sampdoria,England
GoalKeeper,61,15000.0,36,187,72,Houston Dynamo,Tunisia
Offense,90,26000.0,18,173,68,Yukatel Kayserispor,Senegal
GoalKeeper,72,76000.0,33,172,74,Finn Harps,Cameroon
GoalKeeper,55,40000.0,18,180,70,Kerala Blasters FC,Republic of Ireland
Defense,52,900.0,18,189,91,FC Girondins de Bordeaux,Montserrat
Midfield,63,81000.0,31,188,82,Portland Timbers,Slovenia
Midfield,89,57000.0,20,190,79,Nashville SC,Austria
Midfield,69,80000.0,33,180,70,Longford Town,Cameroon
Defense,76,39000.0,28,184,79,Unión de Santa Fe,Mauritania
Midfield,87,190000.0,30,193,84,SSV Jahn Regensburg,Guinea
Midfield,74,310000.0,39,185,79,FC Academica Clinceni,Russia
Offense,49,83000.0,21,190,82,Sandefjord Fotball,Uganda
Defense,73,86000.0,28,179,67,Club Atlético Rentistas,Malawi
Defense,47,51000.0,34,184,77,AZ Alkmaar,Turkey
GoalKeeper,81,110000.0,21,179,76,Mazatlán Futbol Club,Nigeria
Midfield,51,83000.0,30,185,76,LOSC Lille,Brazil
Offense,76,13000.0,17,179,72,Bradford City,Sierra Leone
Defense,92,125000.0,19,187,85,Chelsea,Kyrgyzstan
Midfield,66,165000.0,21,180,80,New York Red Bulls,Bulgaria
Midfield,52,120000.0,28,185,84,AC Sparta Praha,Czech Republic
Offense,78,220000.0,25,185,81,Mansfield Town,Antigua and Barbuda
Midfield,72,86000.0,20,183,73,Universitatea Craiova,Angola
Offense,69,8000.0,22,185,72,Napoli,Vietnam
Midfield,54,185000.0,32,168,75,Altay SK,Kazakhstan
GoalKeeper,73,135000.0,19,191,82,Real Madrid CF,Congo
Midfield,72,55000.0,19,177,68,Hyderabad FC,Saudi Arabia
GoalKeeper,93,125000.0,30,183,70,Academia Puerto Cabello,Lithuania
Defense,57,79000.0,24,184,79,Unión Deportiva Almería,Australia
Midfield,76,15000.0,27,184,81,KAA Gent,Brazil
Midfield,49,75000.0,23,168,65,FC Academica Clinceni,Germany
Midfield,77,100000.0,21,180,70,1. FC Köln,Sweden
Defense,47,44000.0,22,182,80,Crystal Palace,Philippines
GoalKeeper,56,4000.0,28,188,80,Strømsgodset IF,Spain
Midfield,65,35000.0,23,178,64,Liverpool,Jamaica
Midfield,58,4000.0,26,177,75,Raków Częstochowa,Romania
Defense,87,105000.0,24,180,78,FC Viktoria 1889 Berlin,Canada
Offense,88,850.0,20,183,75,Atalanta,Ecuador
Offense,82,15000.0,21,176,84,New York Red Bulls,Mexico
GoalKeeper,52,310000.0,24,187,84,En Avant de Guingamp,Iraq
Midfield,84,18000.0,19,174,76,Crawley Town,Jamaica
Offense,54,60000.0,22,175,64,Preston North End,Lithuania
Defense,83,550.0,25,178,72,Salford City,Gambia
Midfield,74,90000.0,26,182,76,Tranmere Rovers,Liberia
GoalKeeper,67,10000.0,20,193,94,SD Eibar,South Sudan
Midfield,92,800.0,20,182,80,Manchester City,Cyprus
GoalKeeper,85,64000.0,25,190,82,Queens Park Rangers,Malta
Midfield,56,85000.0,28,188,81,AZ Alkmaar,Ecuador
GoalKeeper,54,850.0,31,190,80,Fortuna Düsseldorf,Venezuela
GoalKeeper,85,41000.0,34,187,83,1. FC Saarbrücken,Peru
Offense,69,74000.0,27,187,100,Accrington Stanley,Cape Verde Islands
Defense,66,38000.0,28,183,76,Gil Vicente FC,Zimbabwe
Offense,54,4000.0,31,185,79,Fulham,Uganda
Midfield,58,32000.0,26,185,80,Dynamo Kyiv,Burkina Faso
GoalKeeper,80,66000.0,24,189,84,Bristol City,Croatia
Offense,52,75000.0,26,178,75,Pogoń Szczecin,France
Defense,69,76000.0,28,183,79,Finn Harps,Mali
Defense,79,78000.0,22,190,78,Waterford FC,Malta
Offense,92,135000.0,24,184,77,SG Dynamo Dresden,Germany
Offense,77,75000.0,28,187,78,FC Farul Constanța,Equatorial Guinea
Defense,60,270000.0,19,172,70,Pachuca,Afghanistan
Defense,47,30000.0,24,175,70,Vitória de Guimarães,Chinese Taipei
Offense,55,20000.0,37,178,77,Aragua Fútbol Club,Central African Republic
Defense,49,7000.0,20,178,72,Barrow,Kyrgyzstan
Defense,50,12000.0,23,178,65,Deportivo Pasto,Norway
Defense,80,2000.0,21,180,74,Rangers FC,Japan
Midfield,47,40000.0,21,176,67,F.C. Hansa Rostock,England
Defense,75,165000.0,19,186,75,Pau FC,Germany
Offense,52,53000.0,20,173,72,Crystal Palace,Curacao
Defense,55,700.0,26,178,70,FC Flyeralarm Admira,Saudi Arabia
Offense,53,64000.0,18,179,72,Bayer 04 Leverkusen,Bermuda
Midfield,58,125000.0,25,178,76,Ulsan Hyundai FC,Iran
Offense,75,190000.0,34,173,71,FC Paços de Ferreira,Belarus
GoalKeeper,78,64000.0,23,179,70,Derby County,Japan
Defense,53,14000.0,20,183,74,SV Zulte Waregem,Colombia
Midfield,76,84000.0,29,195,90,FC St. Gallen 1879,Dominican Republic
GoalKeeper,47,32000.0,27,186,80,Paris Saint-Germain,Netherlands
Defense,57,18000.0,19,193,87,Chongqing Liangjiang Athletic,Iceland
Offense,71,32000.0,21,188,110,Royal Antwerp FC,France
Defense,80,105000.0,21,183,84,Yokohama F. Marinos,South Africa
Midfield,85,135000.0,23,184,80,Sandefjord Fotball,Denmark
Defense,89,68000.0,37,190,85,RCD Mallorca,Algeria
Offense,56,270000.0,27,179,70,Forest Green Rovers,Bulgaria
Defense,72,39000.0,22,174,70,Norwich City,Iraq
Defense,93,35000.0,31,175,107,KAS Eupen,Saudi Arabia
Midfield,86,195000.0,22,183,79,SV Waldhof Mannheim 07,Paraguay
GoalKeeper,81,135000.0,23,174,63,Club Nacional,Morocco
GoalKeeper,85,110000.0,23,183,75,Millwall,Germany
Midfield,69,95000.0,24,180,83,Djurgårdens IF,Australia
Defense,85,21000.0,19,190,78,AS Monaco,Ukraine
Defense,89,59000.0,24,183,70,West Ham United,Kazakhstan
Midfield,91,18000.0,22,185,79,Bolton Wanderers,Iran
Offense,75,140000.0,24,172,72,KAA Gent,Iraq
Offense,54,78000.0,23,188,80,New England Revolution,Burundi
Defense,62,67000.0,21,186,77,Club Atlético Rentistas,Denmark
GoalKeeper,80,81000.0,21,186,87,Çaykur Rizespor,Cuba
Defense,89,160000.0,26,190,86,Fortuna Düsseldorf,Guyana
GoalKeeper,84,22000.0,23,186,78,Arsenal,Bolivia
GoalKeeper,85,230000.0,25,176,73,Manchester City,Uruguay
Offense,67,88000.0,33,174,70,Radomiak Radom,Croatia
Offense,58,50000.0,20,178,65,Barnsley,England
Defense,65,2000.0,21,178,68,Kawasaki Frontale,Germany
Offense,60,18000.0,30,194,51,Shakhtar Donetsk,Malaysia
Defense,63,78000.0,24,185,82,Orlando City Soccer Club,Zimbabwe
Offense,84,54000.0,28,184,77,Molde FK,North Macedonia
Midfield,66,66000.0,21,172,64,Radomiak Radom,Albania
Offense,75,27000.0,18,174,72,FC Zürich,Argentina
Defense,58,43000.0,27,173,70,CD Mirandés,Cuba
Offense,56,42000.0,31,176,75,Rochdale,Dominican Republic
Defense,79,43000.0,25,186,80,Independiente del Valle,Germany
Offense,75,290000.0,32,170,70,Shanghai Shenhua FC,Ecuador
Defense,69,47000.0,26,179,62,Atakaş Hatayspor,Georgia
GoalKeeper,81,71000.0,33,170,70,Viking FK,Scotland
GoalKeeper,59,56000.0,24,183,84,Ipswich Town,Argentina
Defense,78,41000.0,38,172,65,Club Atlético Peñarol,Honduras
Midfield,91,85000.0,24,182,69,AC Ajaccio,Congo
GoalKeeper,52,15000.0,28,182,80,FC Nordsjælland,France
Midfield,74,75000.0,30,177,65,SD Huesca,Libya
Defense,70,29000.0,35,190,85,Al Ahli,Slovenia
Offense,75,59000.0,32,169,73,Pohang Steelers,Colombia
Midfield,84,47000.0,29,183,81,CS Emelec,France
GoalKeeper,90,79000.0,29,185,81,Go Ahead Eagles,Nigeria
Midfield,88,82000.0,28,188,77,Valenciennes FC,Burkina Faso
GoalKeeper,79,53000.0,28,172,69,FC Lausanne-Sport,Russia
Defense,77,80000.0,25,180,78,Atlético Tucumán,Luxembourg
Offense,79,74000.0,19,190,83,Feyenoord,Guatemala
Defense,69,700.0,24,173,63,Dundee FC,Zambia
Offense,52,77000.0,34,178,67,Inter Miami CF,Spain
Midfield,89,50000.0,22,194,78,Real Sociedad B,Peru
Offense,55,63000.0,22,186,79,TSG Hoffenheim,South Africa
Offense,81,4000.0,28,172,72,Deportivo Alavés,Austria
GoalKeeper,92,65000.0,20,187,73,Club León,Greece
Defense,75,500.0,20,178,74,Junior FC,Armenia
Midfield,77,32000.0,27,174,76,Palmeiras,Belgium
Defense,60,165000.0,26,172,65,Grasshopper Club Zürich,United Arab Emirates
Midfield,58,67000.0,19,180,65,Oxford United,Scotland
Offense,79,70000.0,26,185,85,Halmstads BK,Belgium
Midfield,84,70000.0,35,180,73,Śląsk Wrocław,Brazil
GoalKeeper,85,120000.0,20,195,100,Udinese Calcio,Vietnam
Midfield,66,48000.0,21,174,76,Ipswich Town,Slovakia
Offense,65,24000.0,26,183,77,Peterborough United,Thailand
GoalKeeper,85,45000.0,20,179,73,Warta Poznań,Gabon
Midfield,83,750.0,31,194,95,Celtic,Lebanon
Defense,76,39000.0,20,193,74,Palmeiras,Ecuador
Offense,89,145000.0,21,187,82,Barcelona Sporting Club,Brazil
Offense,49,39000.0,21,192,54,Aberdeen,United States
Defense,75,550.0,28,176,65,Club Atlético Talleres,Colombia
Offense,72,170000.0,29,181,76,Ross County FC,Burundi
GoalKeeper,69,44000.0,26,183,84,Hellas Verona,Belgium
Defense,59,170000.0,26,169,62,Djurgårdens IF,Congo
Offense,75,110000.0,21,185,79,FC U Craiova 1948,Ecuador
Defense,69,40000.0,21,179,73,Heracles Almelo,Georgia
Midfield,75,17000.0,40,185,80,Kasimpaşa SK,Niger
Midfield,48,160000.0,18,184,74,FC Nordsjælland,Finland
Midfield,63,550.0,19,183,77,1. FC Heidenheim 1846,Moldova
Defense,47,66000.0,20,185,71,K Beerschot VA,Bolivia
Defense,64,87000.0,30,180,76,FC Viktoria Plzeň,Australia
Midfield,67,59000.0,25,188,75,FC Twente,Italy
GoalKeeper,49,17000.0,32,195,63,FC Bayern München,South Africa
Offense,74,105000.0,19,182,77,Godoy Cruz,Serbia
Defense,71,30000.0,22,186,81,AFC Chindia Târgoviște,United Arab Emirates
Offense,77,68000.0,23,183,79,Brøndby IF,Ghana
Offense,59,230000.0,25,190,107,IFK Norrköping,Armenia
Midfield,56,950.0,25,180,78,Atlético Clube Goianiense,Argentina
GoalKeeper,63,350000.0,26,185,81,Crotone,England
Defense,53,170000.0,19,184,76,Getafe CF,Belize
Offense,85,10000.0,20,176,74,Viktoria Köln,Afghanistan
Midfield,75,7000.0,28,172,64,Huddersfield Town,Sierra Leone
GoalKeeper,72,45000.0,33,178,73,AC Monza,Uzbekistan
Defense,81,77000.0,30,186,80,Hyderabad FC,Iraq
GoalKeeper,83,89000.0,32,172,66,Piast Gliwice,Japan
GoalKeeper,77,76000.0,25,177,80,Dundee FC,Japan
Defense,67,350000.0,28,182,82,VfL Wolfsburg,Russia
Midfield,74,44000.0,27,175,73,Montpellier Hérault SC,Spain
Offense,48,130000.0,28,183,83,Dijon FCO,Trinidad and Tobago
Defense,60,170000.0,29,177,73,Wrexham AFC,Israel
Midfield,88,53000.0,20,182,72,LA Galaxy,Azerbaijan
Midfield,69,30000.0,23,178,69,Barcelona Sporting Club,Israel
Defense,76,240000.0,40,174,72,SV Zulte Waregem,France
Offense,81,170000.0,23,172,66,Seongnam FC,Chinese Taipei
GoalKeeper,59,10000.0,23,190,82,Stoke City,Ecuador
Midfield,63,350000.0,24,180,80,FC Goa,Albania
GoalKeeper,91,800.0,23,184,78,AFC UTA Arad,Germany
Offense,83,650.0,29,177,71,Malmö FF,England
GoalKeeper,68,81000.0,25,189,69,FC Barcelona,Chinese Taipei
Defense,66,135000.0,20,174,65,Grêmio,Faroe Islands
Defense,51,3000.0,26,184,74,D.C. United,Belgium
Defense,64,77000.0,22,175,70,Tianjin Jinmen Tiger FC,Netherlands
Offense,56,70000.0,24,185,78,Örebro SK,Dominican Republic
GoalKeeper,50,220000.0,18,183,80,Club Atlético Palmaflor,Georgia
Defense,65,74000.0,25,178,72,Al Fateh,Guam
GoalKeeper,56,6000.0,24,193,78,Unión de Santa Fe,Uganda
Midfield,81,650.0,25,179,77,CD Mirandés,Chinese Taipei
Midfield,81,31000.0,20,186,80,Toronto FC,Cameroon
GoalKeeper,89,145000.0,26,188,75,Atlético Tucumán,Eritrea
GoalKeeper,73,30000.0,21,186,77,Mumbai City FC,Colombia
Midfield,76,30000.0,20,175,79,Gamba Osaka,Latvia
GoalKeeper,88,56000.0,22,186,75,SV Zulte Waregem,Estonia
Offense,62,115000.0,27,170,69,SC Cambuur,France
Midfield,66,90000.0,26,168,55,Shrewsbury Town,Armenia
Midfield,56,24000.0,25,179,67,Jeju United FC,England
Defense,71,13000.0,27,188,78,AIK,Venezuela
Defense,49,56000.0,23,193,82,Orlando City Soccer Club,Spain
GoalKeeper,47,4000.0,32,180,82,FC Cincinnati,France
Midfield,64,41000.0,31,180,78,Manchester City,Eritrea
Midfield,77,250000.0,25,181,77,Beşiktaş JK,Suriname
Offense,55,190000.0,26,185,79,Hallescher FC,Grenada
Midfield,92,850.0,22,185,72,Club Atlético de San Luis,Netherlands
Midfield,84,49000.0,30,182,78,RZ Pellets Wolfsberger AC,Belgium
Defense,77,500.0,32,180,71,Milton Keynes Dons,Germany
Midfield,72,130000.0,22,188,78,Djurgårdens IF,Ethiopia
Defense,55,170000.0,30,181,72,Hammarby IF,Zambia
GoalKeeper,59,30000.0,32,176,72,Estudiantes de La Plata,Italy
Midfield,90,115000.0,25,180,75,Puebla FC,New Zealand
GoalKeeper,47,62000.0,21,174,64,FC Dallas,Iceland
Midfield,76,135000.0,30,168,62,América de Cali,China PR
GoalKeeper,57,180000.0,29,187,82,Sydney FC,Spain
Offense,70,73000.0,28,196,85,Deportivo Cali,Bolivia
Defense,69,25000.0,18,193,79,Cheltenham Town,Canada
Offense,78,240000.0,28,178,74,Futebol Clube de Famalicão,Liberia
Offense,70,88000.0,21,194,86,Al Ittihad,Cameroon
Offense,52,8000.0,19,185,78,VfL Osnabrück,Gambia
GoalKeeper,51,22000.0,20,174,67,Western Sydney Wanderers,Luxembourg
Midfield,52,37000.0,24,170,67,SC Cambuur,Nigeria
GoalKeeper,83,12000.0,32,172,68,Deportivo Pasto,Luxembourg
Midfield,65,11000.0,26,185,88,Zagłębie Lubin,Curacao
Midfield,90,220000.0,21,180,66,SK Rapid Wien,North Macedonia
Defense,92,78000.0,34,182,52,Academia Puerto Cabello,Gabon
Midfield,49,54000.0,18,188,82,Vejle Boldklub,Portugal
Defense,81,21000.0,34,185,87,Oud-Heverlee Leuven,Guyana
Midfield,54,105000.0,29,167,65,Elche CF,Lebanon
Midfield,84,71000.0,21,170,71,Górnik Zabrze,Mauritania
Offense,65,55000.0,27,182,70,New York Red Bulls,Honduras
Midfield,87,83000.0,20,181,79,1. FC Köln,Argentina
Offense,92,95000.0,23,180,70,PFC CSKA Moscow,Madagascar
Defense,70,69000.0,23,177,96,Tranmere Rovers,Equatorial Guinea
Defense,85,67000.0,23,194,75,FC Viktoria Plzeň,Peru
Midfield,82,68000.0,18,189,86,Piast Gliwice,Armenia
Defense,60,175000.0,23,181,69,OGC Nice,Mali
GoalKeeper,62,56000.0,25,190,87,GwangJu FC,Korea Republic
Midfield,48,19000.0,27,187,73,Örebro SK,Latvia
Midfield,73,220000.0,27,186,80,Atakaş Hatayspor,Ukraine
GoalKeeper,56,25000.0,22,180,75,Waterford FC,Peru
Offense,50,71000.0,30,177,54,Central Coast Mariners,Sierra Leone
Offense,56,3000.0,34,192,83,Nîmes Olympique,Madagascar
Defense,81,3000.0,28,183,77,Napoli,Brazil
Offense,73,64000.0,20,180,77,West Bromwich Albion,Denmark
Offense,66,72000.0,28,189,79,SV Wehen Wiesbaden,Spain
Defense,49,20000.0,24,179,74,AS Monaco,Luxembourg
Midfield,65,195000.0,18,180,78,Wisła Kraków,Malawi
Defense,75,115000.0,29,193,93,Club Athletico Paranaense,Germany
Midfield,53,59000.0,33,175,60,Brisbane Roar,Czech Republic
Defense,79,230000.0,33,180,75,Portimonense SC,Argentina
Defense,79,185000.0,23,182,71,Borussia Mönchengladbach,Spain
GoalKeeper,54,23000.0,23,178,69,LDU Quito,Curacao
Offense,82,2000.0,25,188,79,Suwon Samsung Bluewings,Scotland
Offense,74,83000.0,30,173,67,CF Fuenlabrada,Russia
Offense,60,110000.0,26,173,75,Cádiz CF,Guam
Defense,66,74000.0,19,172,67,FC Basel 1893,Congo DR
Midfield,52,47000.0,29,190,104,FC Barcelona,Honduras
GoalKeeper,90,2000.0,23,185,85,Molde FK,Central African Republic
Midfield,62,750.0,32,175,73,PEC Zwolle,Kazakhstan
Offense,75,53000.0,21,172,84,Los Angeles FC,Uzbekistan
Midfield,57,73000.0,21,184,107,CS Emelec,Serbia
Midfield,93,54000.0,29,175,62,Club Atlas,Georgia
Offense,87,210000.0,22,185,79,Club Olimpia,Guatemala
Offense,53,195000.0,21,188,74,Peterborough United,Hungary
Offense,58,84000.0,23,180,76,FCSB (Steaua),Colombia
Defense,77,210000.0,19,184,77,Gangwon FC,Mozambique
GoalKeeper,54,68000.0,25,187,81,Abha Club,Armenia
Midfield,81,105000.0,25,174,70,Parma,Denmark
Offense,74,115000.0,23,186,79,FC Luzern,Saint Lucia
Defense,92,53000.0,30,190,80,Belenenses SAD,Romania
Midfield,80,175000.0,18,186,86,Parma,Croatia
Midfield,66,160000.0,27,173,68,FC Dinamo 1948 Bucureşti,France
GoalKeeper,68,55000.0,28,189,83,Patronato,United Arab Emirates
GoalKeeper,89,1000.0,26,197,84,Nottingham Forest,North Macedonia
Defense,86,12000.0,18,185,79,İstanbul Başakşehir FK,Grenada
Defense,53,61000.0,20,190,86,Sepsi OSK Sf. Gheorghe,Scotland
Offense,56,33000.0,26,176,82,Beşiktaş JK,Belarus
Offense,56,800.0,18,183,77,Club Atlético Aldosivi,Germany
Offense,54,160000.0,20,188,83,Sport Huancayo,Chile
Midfield,47,170000.0,22,184,74,Kalmar FF,Uganda
Midfield,84,35000.0,23,175,66,Vissel Kobe,Latvia
GoalKeeper,68,74000.0,25,188,87,Club Necaxa,Indonesia
Defense,89,84000.0,20,171,62,Odds BK,Sudan
Midfield,53,82000.0,19,186,79,Brentford,Senegal
Midfield,51,50000.0,27,178,72,Wolverhampton Wanderers,Spain
Offense,53,950.0,31,175,73,Warta Poznań,Guinea
GoalKeeper,58,79000.0,29,185,84,Macarthur FC,Malawi
GoalKeeper,86,89000.0,25,180,74,Deportivo Alavés,Peru
Offense,52,86000.0,28,183,79,SK Austria Klagenfurt,Belarus
Midfield,52,125000.0,20,170,67,SV Werder Bremen,Barbados
GoalKeeper,53,2000.0,19,183,69,Spezia,Congo DR
Offense,76,100000.0,21,182,75,Club Atlético Peñarol,Spain
GoalKeeper,87,135000.0,35,172,64,Shonan Bellmare,Cyprus
Defense,49,61000.0,31,187,73,Sligo Rovers,Guinea
Defense,54,78000.0,21,190,75,FC St. Pauli,Cuba
Midfield,91,24000.0,22,185,71,FC Würzburger Kickers,Iran
Midfield,54,250000.0,26,180,76,Raków Częstochowa,Nigeria
Defense,72,105000.0,18,173,74,SK Rapid Wien,Chad
Midfield,81,73000.0,24,186,74,Melbourne Victory,Ukraine
Midfield,87,210000.0,21,160,69,Unión Deportiva Almería,Guinea Bissau
Defense,80,47000.0,26,178,75,Sparta Rotterdam,Spain
GoalKeeper,92,30000.0,20,186,76,Salford City,Turkey
Defense,47,175000.0,17,186,78,Holstein Kiel,Netherlands
Midfield,49,550.0,30,183,80,Birmingham City,Angola
Offense,47,40000.0,28,186,75,Fortuna Düsseldorf,Netherlands
Defense,83,190000.0,30,180,72,En Avant de Guingamp,Montserrat
Offense,78,83000.0,21,167,58,SC Freiburg II,Lebanon
Offense,50,89000.0,19,185,72,FC Erzgebirge Aue,Albania
Offense,64,73000.0,25,182,74,CD Leganés,Turkey
Offense,58,14000.0,27,182,70,New York Red Bulls,Saint Lucia
