position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Midfield,55,500.0,21,177,72,Club Atlético Banfield,Uruguay
Midfield,55,500.0,19,178,66,Junior FC,Japan
Defense,60,3184.0,20,179,62,Malmö FF,Croatia
Midfield,66,500.0,28,174,66,AC Sparta Praha,Austria
Midfield,56,14102.0,23,174,72,Genoa,Turkey
Defense,58,500.0,25,181,77,Southampton,Japan
Defense,68,25120.0,23,187,81,Tottenham Hotspur,Netherlands
Defense,57,500.0,26,177,74,Club Sporting Cristal,Denmark
Defense,66,500.0,26,185,84,1. FC Kaiserslautern,England
Defense,62,16003.0,24,177,71,Club Sporting Cristal,China PR
Offense,79,6316.0,38,182,80,Stabæk Fotball,Belgium
Midfield,64,500.0,30,185,85,WSG Tirol,Poland
Midfield,71,29761.0,24,184,82,CS Mioveni,Poland
Midfield,69,5939.0,27,179,78,Wrexham AFC,Serbia
Midfield,60,13784.0,26,183,72,Oxford United,England
Midfield,70,30852.0,36,182,79,Racing Club,China PR
Defense,59,500.0,23,196,85,New York City FC,Argentina
Offense,73,15144.0,23,177,70,Palmeiras,Argentina
Midfield,59,500.0,26,184,73,Daegu FC,France
Defense,66,9134.0,17,189,82,FC Porto,Brazil
Defense,64,500.0,21,181,77,Al Fateh,France
Midfield,61,500.0,25,168,63,Lecce,Portugal
Midfield,58,500.0,16,187,78,F.C. København,England
Defense,66,500.0,25,182,76,Beijing Guoan FC,Russia
Midfield,67,16084.0,27,192,77,Venezia FC,India
Midfield,75,34003.0,27,169,65,Peterborough United,Italy
Defense,71,12668.0,21,186,72,Lecce,Denmark
Midfield,65,500.0,21,172,64,Le Havre AC,Republic of Ireland
Defense,50,500.0,17,189,74,Rapid București,United States
Midfield,70,12989.0,20,170,67,AFC Bournemouth,Argentina
Defense,76,27406.0,28,169,70,KV Mechelen,Netherlands
Defense,77,39030.0,32,168,61,Rochdale,Mexico
Midfield,58,6424.0,19,182,75,Club Atlas,Poland
Midfield,64,19024.0,25,172,71,Perth Glory,Ecuador
Defense,57,500.0,23,181,73,Middlesbrough,Japan
Midfield,61,4174.0,17,173,63,Trabzonspor,Bosnia and Herzegovina
GoalKeeper,56,3020.0,25,177,70,En Avant de Guingamp,Germany
Defense,64,500.0,25,179,78,Dundee FC,France
Midfield,72,45737.0,24,173,68,Yukatel Kayserispor,Romania
GoalKeeper,59,500.0,21,177,67,LA Galaxy,Mexico
Defense,64,500.0,23,185,73,Sint-Truidense VV,Saudi Arabia
Midfield,68,500.0,28,181,78,F.C. Hansa Rostock,Nigeria
Defense,72,21014.0,25,181,81,Club Always Ready,Guam
GoalKeeper,64,500.0,26,176,82,Royal Antwerp FC,Albania
Midfield,75,500.0,42,192,89,OGC Nice,Morocco
Midfield,65,14039.0,39,185,83,Club Tijuana,Spain
Midfield,68,31558.0,16,173,69,F.C. Hansa Rostock,Korea Republic
Midfield,69,9894.0,31,184,71,Daegu FC,Norway
GoalKeeper,68,500.0,20,189,79,SD Ponferradina,Bolivia
Midfield,68,13310.0,25,182,74,Pohang Steelers,Sweden
GoalKeeper,60,500.0,19,170,67,Colchester United,Netherlands
Defense,65,500.0,25,184,75,Lecce,Spain
Defense,73,14717.0,34,199,98,Stabæk Fotball,Spain
GoalKeeper,54,9375.0,24,180,77,D.C. United,Republic of Ireland
Defense,67,500.0,26,184,83,Accrington Stanley,Romania
Defense,61,500.0,19,168,58,FC Red Bull Salzburg,Italy
Defense,68,5484.0,25,192,82,Fútbol Club Juárez,Turkey
Offense,65,12207.0,19,195,82,Cambridge United,China PR
Offense,70,500.0,30,186,81,Royale Union Saint-Gilloise,Wales
Defense,60,3205.0,25,183,72,Sanfrecce Hiroshima,Turkey
Midfield,67,28574.0,27,183,78,Stevenage,Korea Republic
Defense,67,648.0,21,175,70,Borussia Dortmund II,Austria
Offense,68,19875.0,30,194,82,Yukatel Kayserispor,England
Midfield,73,13420.0,28,182,72,Al Fateh,England
Offense,62,17919.0,23,182,81,Crystal Palace,China PR
Midfield,53,500.0,26,177,77,Daegu FC,Germany
Midfield,57,24618.0,18,184,76,UD Ibiza,England
Defense,70,500.0,32,195,80,Norwich City,Guam
Defense,60,18016.0,19,177,72,Paris FC,Poland
GoalKeeper,57,716.0,20,185,84,Sydney FC,Sweden
Defense,67,18811.0,20,185,78,Queens Park Rangers,Colombia
Defense,69,6006.0,25,177,69,Club Sporting Cristal,Portugal
Offense,72,10178.0,32,180,75,Montpellier Hérault SC,Poland
Defense,64,24817.0,21,192,88,Shimizu S-Pulse,Sweden
Defense,54,500.0,20,187,81,Salford City,Italy
Midfield,58,500.0,22,183,77,Crewe Alexandra,Germany
GoalKeeper,71,24117.0,30,187,82,Eintracht Frankfurt,France
Defense,60,500.0,18,188,85,VfL Wolfsburg,Uruguay
GoalKeeper,69,500.0,23,191,80,Club Atlético de San Luis,Korea Republic
Defense,56,500.0,20,183,78,Lecce,England
GoalKeeper,55,500.0,23,175,62,TSV Egger Glas Hartberg,Namibia
Defense,70,9892.0,22,176,62,Club Atlético Lanús,Portugal
Midfield,71,12790.0,30,188,81,Southampton,Saudi Arabia
Defense,71,26989.0,20,180,78,Wuhan FC,Spain
Midfield,61,12460.0,25,173,68,Futebol Clube de Famalicão,Norway
Defense,65,17630.0,28,176,71,Oud-Heverlee Leuven,Scotland
Midfield,58,7461.0,27,180,71,Demir Grup Sivasspor,England
Offense,71,27247.0,30,190,80,Malmö FF,Republic of Ireland
Midfield,71,37330.0,17,166,71,Montevideo City Torque,Romania
Offense,63,500.0,26,182,81,SD Eibar,Turkey
Defense,54,500.0,24,188,77,Mjøndalen IF,Germany
Midfield,72,18133.0,25,194,84,PAOK,England
Defense,60,899.0,20,184,79,FC Goa,Romania
Defense,62,4563.0,17,188,89,Club Deportivo Guadalajara,Brazil
Defense,65,6157.0,20,184,73,Huddersfield Town,Scotland
Midfield,67,12760.0,19,186,78,FC Sochaux-Montbéliard,France
Midfield,58,500.0,21,181,79,LOSC Lille,France
Defense,63,500.0,21,183,82,Unión Deportiva Almería,Norway
Midfield,68,17351.0,22,178,72,Grasshopper Club Zürich,Brazil
Midfield,61,10922.0,24,181,70,RKC Waalwijk,Germany
Midfield,71,49496.0,27,179,76,Cagliari,Azerbaijan
Defense,61,500.0,25,190,80,Seongnam FC,Israel
Midfield,70,16472.0,34,188,84,Cagliari,South Africa
Defense,68,16121.0,23,201,97,Deportivo Táchira FC,Republic of Ireland
Defense,74,27826.0,27,193,93,Hellas Verona,Chile
Defense,69,20765.0,28,178,79,Wolverhampton Wanderers,France
Defense,58,8976.0,22,189,84,KAS Eupen,Poland
Midfield,72,34845.0,24,180,74,Henan Songshan Longmen FC,Spain
Midfield,56,500.0,21,184,81,Hellas Verona,Saudi Arabia
Defense,67,500.0,25,187,84,LOSC Lille,Northern Ireland
Defense,70,35418.0,26,191,90,Wellington Phoenix,Poland
Offense,68,25125.0,29,163,57,AEK Athens,Germany
GoalKeeper,74,18340.0,28,180,76,FC Tokyo,United States
Defense,61,500.0,16,177,67,Motherwell,France
Defense,55,500.0,24,183,74,Genoa,Australia
Defense,57,500.0,19,176,69,RC Celta de Vigo,Saudi Arabia
Defense,74,23418.0,34,197,91,Stade de Reims,Togo
Offense,59,14224.0,20,181,68,Shimizu S-Pulse,Guam
Defense,77,30207.0,30,180,77,Henan Songshan Longmen FC,Brazil
Defense,65,29744.0,24,182,72,Western Sydney Wanderers,Poland
Midfield,75,35010.0,35,180,75,Club Atlético Lanús,France
Midfield,75,37851.0,31,177,75,Grenoble Foot 38,Germany
Midfield,67,500.0,25,184,75,Lecce,Italy
Offense,52,500.0,21,175,61,Yokohama F. Marinos,South Africa
Midfield,66,13905.0,24,178,70,Hellas Verona,Finland
GoalKeeper,69,38502.0,24,174,67,Al Hazem,Russia
Defense,71,33074.0,30,181,73,Fulham,Colombia
Midfield,59,500.0,25,178,67,Venezia FC,Serbia
Defense,66,24424.0,32,165,66,Unión Deportiva Las Palmas,Czech Republic
Defense,68,25366.0,31,185,76,FC Zürich,Denmark
Defense,69,7966.0,30,179,74,RCD Mallorca,France
GoalKeeper,58,500.0,16,197,88,Viborg FF,United States
Midfield,70,11003.0,24,191,83,CD Lugo,Norway
Defense,61,2598.0,23,177,77,Al Tai,Korea Republic
GoalKeeper,54,500.0,20,180,82,CA Osasuna,England
Offense,59,500.0,20,174,71,FC Viktoria Plzeň,Belgium
Defense,71,23489.0,35,188,90,Sporting CP,Germany
Defense,67,16021.0,27,171,70,Racing Club,Turkey
Midfield,63,500.0,29,174,72,Vélez Sarsfield,England
Defense,69,20774.0,26,167,70,Jamshedpur FC,England
Defense,73,13991.0,32,181,83,Pohang Steelers,Germany
Offense,71,12156.0,28,190,82,Pohang Steelers,England
Defense,63,500.0,29,187,80,FC Lorient,Argentina
GoalKeeper,58,500.0,29,179,75,Club Sporting Cristal,Australia
Defense,67,15703.0,26,183,79,LASK Linz,England
Midfield,56,500.0,23,167,70,Colorado Rapids,Australia
Defense,75,36602.0,27,176,74,Ajax,England
Defense,51,500.0,24,178,66,Al Ain FC,Czech Republic
Defense,66,19647.0,23,191,82,SD Eibar,Romania
Defense,54,500.0,20,175,66,Associação Chapecoense de Futebol,Republic of Ireland
GoalKeeper,68,11159.0,26,177,68,FC Flyeralarm Admira,Iceland
Offense,68,500.0,33,179,81,Club Deportivo Palestino,Argentina
GoalKeeper,59,500.0,16,175,71,Manchester City,Republic of Ireland
Offense,65,500.0,26,187,78,Lechia Gdańsk,Korea Republic
GoalKeeper,57,500.0,26,179,79,Burnley,Canada
Defense,58,500.0,24,175,67,KV Kortrijk,Italy
Midfield,70,24287.0,21,188,71,Luton Town,England
Defense,73,5823.0,30,181,75,FBC Melgar,Republic of Ireland
Defense,75,6580.0,28,177,63,SD Amorebieta,Ecuador
Midfield,56,500.0,22,184,75,Paris FC,Norway
Offense,75,21576.0,29,190,80,Le Havre AC,Italy
Midfield,61,12240.0,24,181,74,TSV 1860 München,France
Defense,63,17282.0,22,183,78,Cracovia,Côte d'Ivoire
Midfield,60,13003.0,18,168,64,Harrogate Town,Indonesia
Defense,60,500.0,24,175,61,Club Atlético de San Luis,Romania
Offense,69,8894.0,18,177,72,Atlético Nacional,Germany
Defense,75,55209.0,27,176,78,La Equidad,Poland
Midfield,68,41980.0,30,193,90,Stade de Reims,Northern Ireland
Offense,70,22968.0,24,194,78,Lecce,China PR
Midfield,69,26976.0,26,195,83,Warta Poznań,Netherlands
Defense,75,34008.0,30,184,79,Middlesbrough,Netherlands
GoalKeeper,69,8833.0,27,194,90,Deportivo Táchira FC,Peru
Midfield,61,10510.0,22,180,72,Seattle Sounders FC,France
Midfield,66,500.0,22,190,76,Sport Club Corinthians Paulista,Ecuador
Defense,65,1200.0,22,183,73,Orlando City Soccer Club,England
Offense,62,500.0,30,185,73,Ajax,Croatia
Defense,64,1730.0,16,178,67,FC Sochaux-Montbéliard,India
Midfield,65,8995.0,23,170,64,Club Sporting Cristal,Portugal
Defense,63,500.0,25,179,67,Sport-Club Freiburg,Congo DR
Midfield,64,1291.0,30,189,91,Fortuna Sittard,Mexico
Defense,67,4663.0,23,180,73,Fiorentina,Romania
Midfield,70,26094.0,27,178,71,SK Slavia Praha,Denmark
Midfield,71,27375.0,26,185,79,Toronto FC,Japan
GoalKeeper,59,500.0,28,188,80,Lecce,Nigeria
Defense,67,500.0,34,177,74,St. Patrick's Athletic,Guam
Defense,69,22752.0,25,178,67,Crawley Town,Denmark
Offense,60,14845.0,17,190,82,Coventry City,Romania
Defense,64,500.0,30,196,81,Blackburn Rovers,Guam
Offense,56,500.0,31,191,79,Rosenborg BK,Guam
Defense,84,16847.0,34,180,78,Club Atlético Sarmiento,India
Defense,70,500.0,28,189,80,Sportclub Verl,Norway
Midfield,54,500.0,27,179,72,VfL Wolfsburg,Germany
Midfield,69,4734.0,22,178,73,Shandong Taishan,Azerbaijan
Offense,58,500.0,20,193,85,Club Sporting Cristal,Japan
Offense,60,500.0,19,175,71,FC Metz,Italy
Midfield,74,500.0,24,177,72,Borussia Mönchengladbach,England
Defense,53,500.0,19,180,62,Jeju United FC,Belgium
Defense,82,41369.0,36,181,75,Vegalta Sendai,Austria
Defense,52,500.0,27,183,80,Qingdao FC,France
Defense,62,18693.0,24,170,65,SC East Bengal FC,Spain
Defense,62,45040.0,17,185,70,Leyton Orient,Spain
Defense,72,500.0,32,177,74,Racing Club,Guam
Midfield,58,1184.0,16,170,66,FC Barcelona,Northern Ireland
Defense,76,2975.0,30,179,70,Valencia CF,France
Defense,70,15198.0,20,177,73,St. Patrick's Athletic,Japan
Midfield,74,14577.0,26,176,75,Djurgårdens IF,Côte d'Ivoire
Midfield,70,21707.0,24,188,78,CD Tenerife,Korea Republic
Defense,70,14939.0,34,182,80,VfL Wolfsburg,Italy
Midfield,72,19159.0,29,188,82,Waterford FC,England
GoalKeeper,59,500.0,27,184,76,KAS Eupen,Brazil
Midfield,69,7011.0,24,180,77,RCD Mallorca,England
Defense,64,4290.0,21,184,80,Real Betis Balompié,Venezuela
Midfield,68,8145.0,29,179,72,Al Hazem,Italy
GoalKeeper,65,37092.0,28,203,93,Club Sporting Cristal,England
Defense,62,21390.0,19,188,77,Sheffield United,Poland
Midfield,66,35459.0,22,177,72,Göztepe SK,Canada
Offense,68,36040.0,16,192,82,Club Tijuana,Belgium
Defense,67,4055.0,23,182,75,FC Red Bull Salzburg,Morocco
Offense,86,32212.0,32,190,86,Olympique Lyonnais,Korea Republic
GoalKeeper,59,500.0,17,177,67,Racing Club,Guam
Defense,77,54963.0,26,170,74,Clube Sport Marítimo,Germany
Defense,67,500.0,27,178,82,Middlesbrough,England
Defense,76,41733.0,21,170,66,Gangwon FC,France
Defense,69,26419.0,23,178,75,Lecce,Côte d'Ivoire
Midfield,66,500.0,24,177,70,1. FC Nürnberg,England
Offense,81,28369.0,37,173,72,River Plate,Chile
Midfield,55,500.0,18,190,81,FC Bayern München,Bolivia
Midfield,58,500.0,19,171,69,Olympique Lyonnais,England
Midfield,62,5299.0,25,171,63,Club Sporting Cristal,United States
Defense,68,2590.0,27,179,71,Chongqing Liangjiang Athletic,Guam
Midfield,63,14222.0,24,185,69,Sporting CP,Ecuador
Offense,69,13229.0,23,184,78,Zagłębie Lubin,Ukraine
Offense,64,500.0,21,184,76,Lecce,Italy
Offense,72,36050.0,26,174,76,FC Paços de Ferreira,India
GoalKeeper,55,6099.0,24,186,76,Nagoya Grampus,Denmark
Defense,62,24269.0,23,173,62,Mansfield Town,Japan
Midfield,67,24613.0,30,172,62,Club Olimpia,Germany
Defense,47,500.0,19,175,70,Rochdale,Denmark
Midfield,65,500.0,25,183,76,Gallos Blancos de Querétaro,Germany
Offense,56,500.0,20,189,81,FC Viktoria 1889 Berlin,Saudi Arabia
Midfield,68,20343.0,25,188,82,Willem II,England
Defense,67,7884.0,29,179,77,Villarreal CF,Scotland
Midfield,65,6595.0,26,182,83,Kashiwa Reysol,Portugal
Midfield,62,12967.0,23,185,73,Fútbol Club Juárez,China PR
Midfield,59,500.0,17,184,77,AIK,Gambia
Midfield,66,24552.0,20,193,81,Eintracht Frankfurt,Netherlands
Midfield,60,12128.0,20,174,68,Blackburn Rovers,Netherlands
Defense,60,500.0,24,173,64,Real Sporting de Gijón,Argentina
Defense,67,21264.0,25,169,62,Al Fateh,Croatia
Midfield,63,500.0,26,192,79,Swindon Town,Korea Republic
Defense,65,9585.0,24,196,87,FC Tokyo,Germany
Midfield,69,35359.0,27,176,80,Club Sporting Cristal,China PR
Defense,70,8833.0,32,189,74,RCD Mallorca,Denmark
Midfield,61,11686.0,17,179,69,Puebla FC,Korea Republic
Offense,50,500.0,16,183,68,Club Sporting Cristal,Scotland
GoalKeeper,70,45905.0,23,183,74,Livingston FC,China PR
Offense,61,10187.0,20,176,75,FC Luzern,Mexico
Midfield,77,25585.0,34,163,65,Club Universidad Nacional,Mexico
Defense,68,34299.0,23,186,72,SC Cambuur,Mali
Defense,77,34563.0,20,164,57,Lecce,England
Midfield,63,500.0,25,194,86,Paris FC,England
Defense,70,9361.0,22,172,70,Sanfrecce Hiroshima,Scotland
Midfield,65,3216.0,22,179,65,Athletic Club de Bilbao,Poland
Midfield,74,22857.0,28,188,80,Sporting CP,Argentina
Defense,55,500.0,26,189,79,RKC Waalwijk,Senegal
Defense,64,4969.0,30,191,83,Sporting CP,France
Defense,59,500.0,23,176,72,Eintracht Braunschweig,Colombia
Defense,62,3449.0,28,192,82,FC Botoşani,England
Midfield,64,2089.0,27,197,85,Oxford United,Portugal
Defense,72,30725.0,23,193,88,Birmingham City,Spain
Defense,74,59110.0,24,187,82,Club Sporting Cristal,Netherlands
Offense,69,33220.0,29,181,82,Elche CF,Iceland
Defense,72,26374.0,20,172,65,Club Sporting Cristal,Italy
Defense,71,25424.0,30,176,74,Hyderabad FC,China PR
Defense,67,8559.0,27,182,75,1. FC Kaiserslautern,Republic of Ireland
Defense,70,33558.0,25,177,74,Deportivo Táchira FC,Senegal
Midfield,66,12960.0,24,194,83,Wrexham AFC,Czech Republic
Midfield,71,36866.0,27,186,77,Burnley,Republic of Ireland
Defense,75,29689.0,33,183,79,Mazatlán Futbol Club,England
Midfield,58,27251.0,21,167,62,BK Häcken,France
Defense,68,500.0,32,178,74,CS Mioveni,Japan
Defense,71,7889.0,24,169,62,St. Mirren,Bosnia and Herzegovina
Defense,70,16122.0,25,183,70,Harrogate Town,Ecuador
Defense,70,29006.0,24,178,68,FC Porto,England
Defense,62,11703.0,29,168,61,Cádiz CF,Turkey
Midfield,79,39156.0,34,180,77,SC Heerenveen,Germany
Defense,65,500.0,25,178,69,Coventry City,Serbia
Defense,55,500.0,22,181,73,Club Sporting Cristal,Brazil
Defense,60,2931.0,28,179,73,N.E.C. Nijmegen,Sweden
Defense,68,500.0,22,173,70,1. FC Saarbrücken,Argentina
Defense,79,43691.0,30,186,82,PEC Zwolle,England
Offense,69,14631.0,23,177,71,RCD Mallorca,Germany
Defense,55,500.0,16,179,71,Rosenborg BK,Japan
Offense,73,16306.0,26,184,77,Bradford City,Guam
Defense,56,20875.0,18,162,59,SD Ponferradina,England
Defense,69,22701.0,27,185,86,Lecce,England
GoalKeeper,63,500.0,22,183,84,Al Fateh,Wales
Defense,63,500.0,22,175,73,Gangwon FC,India
Defense,65,28545.0,26,187,81,AEK Athens,Brazil
Midfield,65,31380.0,30,178,67,Sutton United,Netherlands
Midfield,74,57563.0,35,181,79,FC Zürich,Germany
Defense,60,12251.0,20,167,58,Internacional,Slovenia
GoalKeeper,67,20485.0,30,182,77,Daegu FC,Germany
Midfield,58,500.0,21,195,87,KAA Gent,Netherlands
Midfield,74,6000.0,28,172,66,SV Darmstadt 98,Poland
Defense,65,12620.0,22,191,74,Vegalta Sendai,Poland
Midfield,64,500.0,26,180,69,Derry City,Germany
Defense,68,5374.0,28,185,84,Tromsø IL,Netherlands
Defense,63,17079.0,25,191,85,Udinese Calcio,England
Midfield,71,500.0,19,169,66,Kalmar FF,Nigeria
Defense,65,500.0,30,179,83,Lech Poznań,Argentina
Defense,71,500.0,29,178,77,RKC Waalwijk,Republic of Ireland
Defense,61,500.0,25,190,80,Lecce,Saudi Arabia
Offense,71,13416.0,22,194,80,Heart of Midlothian,Republic of Ireland
Defense,66,34995.0,29,173,73,Club Sporting Cristal,Nigeria
Offense,56,4167.0,23,187,84,GwangJu FC,Guam
Midfield,61,32784.0,26,188,76,Newport County,Saudi Arabia
GoalKeeper,59,500.0,22,183,78,CD Antofagasta,Spain
Defense,64,15569.0,19,176,67,Shanghai Port FC,France
Offense,72,19047.0,30,186,84,Club América,Czech Republic
Defense,59,500.0,24,178,73,AC Sparta Praha,Guam
Midfield,68,30834.0,22,160,54,Club Necaxa,Colombia
Defense,72,19624.0,28,192,83,FC Bayern München,France
Midfield,60,500.0,19,186,77,Sint-Truidense VV,England
Defense,59,500.0,35,176,76,Salford City,Northern Ireland
Defense,68,10247.0,27,174,76,Djurgårdens IF,England
Offense,57,500.0,20,191,82,Stade Malherbe Caen,Guam
Defense,69,11042.0,27,181,69,Aberdeen,China PR
Defense,70,500.0,28,167,62,AC Sparta Praha,Chile
Midfield,62,8177.0,24,187,84,Club América,Scotland
Offense,71,46605.0,28,181,72,CF Fuenlabrada,Kosovo
Midfield,56,500.0,26,182,84,Varbergs BoIS FC,Spain
GoalKeeper,76,12696.0,30,181,75,Real Sociedad,Netherlands
Defense,79,17783.0,41,174,72,Fleetwood Town,Germany
Midfield,78,27467.0,28,181,80,Club Sporting Cristal,Australia
Defense,77,35681.0,28,179,74,Panathinaikos FC,Turkey
Defense,66,500.0,33,193,89,Club Sporting Cristal,China PR
Midfield,76,28557.0,24,186,77,Spartak Moskva,Japan
Midfield,76,18551.0,31,184,84,Mansfield Town,Austria
Offense,69,33168.0,26,177,68,Tranmere Rovers,Japan
Offense,66,16899.0,31,179,73,Manchester City,England
Midfield,74,26304.0,23,182,78,Lecce,England
Defense,73,41068.0,29,176,73,Bengaluru FC,England
Offense,72,49870.0,27,187,76,FC Seoul,Republic of Ireland
Defense,61,500.0,16,164,56,Leicester City,Brazil
Offense,72,24189.0,23,174,74,SV Wehen Wiesbaden,Russia
Defense,58,500.0,24,178,70,Stoke City,Saudi Arabia
Defense,53,500.0,20,172,64,Varbergs BoIS FC,Netherlands
GoalKeeper,58,20904.0,17,172,70,Everton,Ecuador
Midfield,58,500.0,23,170,68,FC Goa,Uruguay
Defense,67,16134.0,27,178,72,Dijon FCO,Germany
Defense,76,36584.0,29,194,84,Feyenoord,Turkey
Offense,72,2766.0,24,190,80,Juventude,Ecuador
Defense,74,40060.0,24,188,77,Club Sporting Cristal,Germany
Defense,68,500.0,24,195,84,Al Hazem,Netherlands
Defense,54,3817.0,19,181,69,Chicago Fire Football Club,Argentina
Defense,66,8106.0,22,185,80,Hellas Verona,England
Midfield,57,7620.0,22,174,73,F.C. København,France
Defense,57,17236.0,20,190,81,Málaga CF,Germany
Defense,79,11185.0,26,180,72,Harrogate Town,Romania
Midfield,70,500.0,27,185,75,Dalian Professional Football Club,Italy
GoalKeeper,54,500.0,21,178,72,Atlético Tucumán,Croatia
Midfield,68,27405.0,30,178,77,Fulham,Brazil
GoalKeeper,71,14498.0,24,188,78,Aston Villa,Serbia
Midfield,67,9947.0,24,184,81,Sandefjord Fotball,Ukraine
Midfield,74,500.0,30,186,80,Doncaster Rovers,England
Defense,65,500.0,27,179,77,Boavista FC,England
Offense,75,8643.0,31,175,76,Shrewsbury Town,Italy
Defense,80,18993.0,24,186,82,Cagliari,Guam
Defense,63,7063.0,26,179,70,Carlisle United,Germany
Midfield,51,500.0,16,179,66,Al Taawoun,Germany
Midfield,71,12714.0,23,190,75,Borussia Dortmund II,Turkey
Defense,69,11658.0,23,178,75,Fulham,England
Midfield,65,2755.0,21,187,72,SC Heerenveen,France
Defense,60,5381.0,22,181,76,New York Red Bulls,Switzerland
Defense,56,500.0,20,183,76,Club Sporting Cristal,Sweden
Midfield,59,7279.0,24,187,81,Northampton Town,Austria
Midfield,72,500.0,31,193,91,CD Tenerife,China PR
Offense,78,39071.0,35,184,74,Middlesbrough,France
Offense,68,5706.0,27,181,76,SV Ried,Tunisia
Offense,65,500.0,26,173,74,Atalanta,Germany
Defense,72,25061.0,27,177,71,AC Ajaccio,Denmark
Defense,73,26659.0,34,181,76,Lecce,Portugal
Offense,70,28264.0,34,181,74,Club Atlético de San Luis,Turkey
Defense,70,42721.0,25,180,74,TSV Egger Glas Hartberg,Guam
Defense,67,27790.0,24,183,73,Preston North End,Japan
Defense,60,13857.0,20,185,75,1. FC Nürnberg,Portugal
Defense,69,13934.0,23,194,78,HJK Helsinki,Argentina
Defense,64,36088.0,24,174,68,Chongqing Liangjiang Athletic,Poland
GoalKeeper,58,500.0,25,175,68,Club Atlético Colón,Austria
Midfield,65,15291.0,32,181,81,CA Osasuna,Côte d'Ivoire
Defense,62,500.0,19,171,60,Club Sporting Cristal,Luxembourg
Midfield,68,500.0,30,170,72,AS Nancy Lorraine,Bolivia
Midfield,67,23489.0,25,183,73,Nashville SC,Japan
Defense,60,500.0,29,181,73,Incheon United FC,Bosnia and Herzegovina
Midfield,70,23320.0,33,180,84,Tromsø IL,Belgium
Midfield,69,16407.0,25,173,65,Halmstads BK,Brazil
Defense,66,500.0,30,175,76,VfL Bochum 1848,Italy
GoalKeeper,65,3691.0,25,192,80,Fiorentina,Venezuela
Offense,68,12281.0,25,176,67,Gamba Osaka,Chile
Offense,57,500.0,32,192,80,Sport Club Corinthians Paulista,Netherlands
Defense,64,1194.0,18,189,84,Wuhan FC,Denmark
Offense,66,5845.0,25,195,89,FC Luzern,England
