position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Midfield,79,4055.0,23,182,74,Real Madrid CF,Uruguay
Defense,72,772.0,34,181,73,Lillestrøm SK,England
Defense,77,48232.0,27,182,74,Gaz Metan Mediaş,Honduras
Defense,74,999.0,28,189,74,Barcelona Sporting Club,Colombia
Defense,63,1038.0,25,189,75,Real Sociedad B,Sweden
Defense,63,500.0,32,184,74,Vitesse,Scotland
Midfield,64,10415.0,20,177,74,Atlético de Madrid,Albania
Defense,69,995.0,25,183,74,Atlético Nacional,Japan
Defense,78,19280.0,31,189,82,Raków Częstochowa,Sweden
Offense,56,866.0,21,179,80,SD Amorebieta,England
Defense,77,856.0,29,183,73,HJK Helsinki,Moldova
Midfield,74,34377.0,18,183,72,Toronto FC,Scotland
Defense,78,4505.0,27,183,74,RCD Mallorca,Czech Republic
Midfield,61,2759.0,26,180,76,ATK Mohun Bagan FC,Montserrat
GoalKeeper,71,908.0,22,186,74,Sporting Kansas City,Spain
Offense,78,4583.0,29,186,74,Unión de Santa Fe,Italy
Midfield,77,12992.0,26,187,65,Unión de Santa Fe,Iran
Defense,68,29883.0,26,185,73,Toronto FC,Denmark
Defense,76,1422.0,32,179,80,AFC Chindia Târgoviște,Belgium
Midfield,73,1346.0,24,184,83,Demir Grup Sivasspor,Israel
Defense,62,1466.0,30,182,72,New England Revolution,Germany
GoalKeeper,64,1029.0,28,189,84,Udinese Calcio,Portugal
Midfield,66,2307.0,29,183,74,Real Sociedad B,Romania
GoalKeeper,52,917.0,23,189,72,Atlético de Madrid,Norway
Defense,76,29275.0,26,185,76,AFC Bournemouth,Norway
Defense,62,8638.0,22,183,81,Dijon FCO,Honduras
Defense,74,62446.0,24,185,79,Piast Gliwice,Croatia
Midfield,74,22633.0,35,189,75,Arsenal de Sarandí,North Macedonia
Offense,64,1259.0,26,191,70,Unión Deportiva Almería,Iran
Offense,71,4602.0,29,185,82,Girona FC,Finland
Midfield,54,500.0,20,174,71,Club Atlético Palmaflor,Argentina
GoalKeeper,69,1595.0,28,182,79,Club Universitario de Deportes,Iran
Defense,59,15497.0,22,190,74,APOEL Nicosia FC,Afghanistan
Offense,72,9908.0,21,183,66,Gamba Osaka,Montserrat
Midfield,60,1000.0,29,182,75,Sporting Kansas City,Ecuador
Midfield,71,9722.0,23,182,73,Atlético Nacional,Saudi Arabia
Defense,64,10047.0,32,186,78,Oxford United,Saint Lucia
Defense,74,10645.0,26,187,81,Grenoble Foot 38,Sweden
GoalKeeper,67,947.0,31,175,82,Real Madrid CF,Brazil
Defense,73,9383.0,30,189,80,Fiorentina,Brazil
Defense,76,7069.0,29,181,76,FC Schalke 04,Brazil
Defense,74,3136.0,28,191,64,Stoke City,Mexico
Midfield,61,835.0,19,171,67,GZT Giresunspor,Bolivia
Defense,64,850.0,20,187,73,AS Saint-Étienne,Spain
Midfield,80,7281.0,28,168,75,FC Würzburger Kickers,Montserrat
Defense,74,17879.0,25,184,73,Sporting Kansas City,Morocco
GoalKeeper,72,675.0,23,182,89,Sport Huancayo,England
Midfield,55,500.0,20,180,67,Lechia Gdańsk,Portugal
Midfield,63,1343.0,25,182,65,SL Benfica,Saint Lucia
Midfield,56,500.0,20,176,67,West Ham United,Poland
Midfield,65,2122.0,21,188,68,Ajax,China PR
Defense,77,5487.0,21,183,80,Fulham,Brazil
Midfield,56,2149.0,18,175,66,Racing Club de Lens,Costa Rica
Defense,73,9043.0,24,180,76,Club Atlético Central Córdoba,Israel
GoalKeeper,73,31557.0,23,173,82,Club León,Bulgaria
GoalKeeper,67,621.0,25,191,85,Vélez Sarsfield,England
Defense,79,2056.0,22,192,74,Real Sociedad B,Colombia
Midfield,55,944.0,27,174,79,Chongqing Liangjiang Athletic,Portugal
Defense,85,24839.0,31,184,74,1. FSV Mainz 05,Serbia
Midfield,72,35401.0,30,182,76,Sporting Kansas City,Austria
Midfield,65,5159.0,26,170,69,AFC Chindia Târgoviște,Israel
Offense,67,2397.0,32,182,82,Sporting Kansas City,Morocco
Defense,62,3047.0,27,184,79,Genoa,Croatia
Offense,65,10148.0,25,173,78,Lillestrøm SK,Netherlands
Midfield,63,500.0,20,176,69,Vegalta Sendai,India
Offense,66,1890.0,27,176,77,FC Schalke 04,Norway
Defense,69,500.0,27,182,73,Academia Puerto Cabello,Paraguay
GoalKeeper,64,1041.0,24,184,89,SV Wehen Wiesbaden,Korea Republic
Midfield,64,1292.0,20,183,65,KSV Cercle Brugge,Portugal
Midfield,72,13669.0,31,182,74,Sporting Kansas City,Colombia
Defense,74,10248.0,35,185,77,1. FC Saarbrücken,Haiti
Defense,75,17065.0,29,184,79,AFC Bournemouth,Côte d'Ivoire
Midfield,55,1305.0,25,174,69,RC Strasbourg Alsace,Venezuela
Midfield,53,867.0,25,191,82,Atlético Nacional,Saudi Arabia
Defense,71,26131.0,30,186,81,Lillestrøm SK,Denmark
Midfield,63,703.0,21,174,83,SC Heerenveen,Paraguay
Offense,62,1614.0,26,186,86,FC Cincinnati,England
Defense,70,21199.0,27,189,88,ESTAC Troyes,France
Defense,71,9714.0,28,184,73,Club Cerro Porteño,England
Defense,76,10178.0,23,187,69,Real Sociedad B,Republic of Ireland
Offense,69,9333.0,21,190,82,Carlisle United,Germany
Midfield,66,6997.0,24,187,78,Sporting Kansas City,Poland
Defense,70,738.0,23,176,74,Atlético Nacional,England
Defense,62,16830.0,27,187,66,AFC Bournemouth,Côte d'Ivoire
GoalKeeper,63,20651.0,22,189,90,Hokkaido Consadole Sapporo,New Zealand
Defense,52,59207.0,26,179,75,São Paulo,Albania
Defense,74,2964.0,22,181,81,Philadelphia Union,Ghana
Defense,65,1736.0,24,182,81,FC Schalke 04,Norway
Defense,79,32234.0,23,188,86,Newcastle Jets,Brazil
Defense,68,12921.0,23,183,75,Toronto FC,Denmark
Defense,72,1637.0,26,188,75,Antalyaspor,Croatia
GoalKeeper,75,500.0,39,186,74,AJ Auxerre,Honduras
Midfield,73,3702.0,27,182,68,Górnik Łęczna,Guinea
Defense,76,5091.0,27,188,80,Lillestrøm SK,Norway
Defense,63,1358.0,29,188,74,Real Sociedad B,Australia
Midfield,63,611.0,17,189,74,Stoke City,Bulgaria
Midfield,57,33231.0,29,183,74,1. FC Heidenheim 1846,Portugal
Defense,72,39977.0,28,187,82,SK Slavia Praha,Spain
Defense,76,12534.0,30,194,78,Seraing,Netherlands
Defense,54,3639.0,19,181,72,Sporting Kansas City,Saudi Arabia
Defense,64,6321.0,31,187,74,Atlético de Madrid,Sweden
Midfield,52,500.0,19,168,65,AFC Wimbledon,Ecuador
Midfield,57,654.0,20,176,69,Vitesse,Poland
GoalKeeper,67,651.0,27,200,90,KAA Gent,Belgium
Defense,76,1494.0,23,188,81,Tottenham Hotspur,Faroe Islands
Midfield,65,999.0,24,183,74,Olympiacos CFP,Lithuania
Defense,60,966.0,28,187,81,Stabæk Fotball,Spain
Defense,78,6675.0,33,182,83,Real Sociedad B,Spain
Offense,59,40065.0,21,187,78,Stade de Reims,Jamaica
Defense,61,11107.0,25,173,81,Club Deportivo Jorge Wilstermann,Bosnia and Herzegovina
Midfield,84,885.0,24,183,63,Jagiellonia Białystok,Bolivia
Midfield,77,1192.0,29,188,90,New York City FC,Liberia
Defense,71,3748.0,30,187,81,Rosenborg BK,Belgium
Defense,63,1591.0,18,176,69,Racing Club,Tunisia
Offense,75,19176.0,31,172,82,Sporting Kansas City,Colombia
Defense,55,1438.0,25,181,74,Lillestrøm SK,Croatia
Defense,63,12557.0,29,188,79,SD Huesca,Cameroon
GoalKeeper,75,11136.0,32,185,83,AS Saint-Étienne,Switzerland
GoalKeeper,75,6129.0,22,194,79,SC Paderborn 07,England
Offense,62,8396.0,27,183,75,Atlético de Madrid,Turkey
Offense,62,698.0,24,185,75,FC Cincinnati,Venezuela
Defense,72,11106.0,28,187,72,Toronto FC,Spain
Midfield,81,26983.0,29,186,77,Atlético de Madrid,England
Midfield,55,1358.0,19,175,75,IFK Göteborg,Venezuela
Offense,64,1495.0,23,190,70,Atlético Nacional,England
Offense,64,26225.0,29,179,75,F.C. København,France
Defense,64,1312.0,22,175,90,F.C. København,Croatia
Midfield,77,9614.0,32,184,72,Atlético Nacional,Argentina
Defense,76,2674.0,27,192,72,Salford City,Grenada
Defense,76,13300.0,31,179,73,Lillestrøm SK,Belgium
GoalKeeper,63,864.0,21,187,67,Gallos Blancos de Querétaro,England
Defense,76,21363.0,22,175,60,Lillestrøm SK,Gambia
Midfield,70,11852.0,28,183,79,Sporting Kansas City,Portugal
Offense,71,1891.0,36,183,79,APOEL Nicosia FC,England
Defense,77,13688.0,29,185,73,Real Sociedad B,Brazil
Midfield,54,634.0,19,172,78,Shanghai Port FC,Ecuador
Defense,76,3674.0,31,189,74,Club Cerro Porteño,Netherlands
Midfield,65,21797.0,28,183,73,Blackburn Rovers,Grenada
Midfield,52,518.0,20,173,71,Viktoria Köln,Venezuela
Defense,62,9147.0,35,179,78,SønderjyskE,Spain
Defense,72,11313.0,27,194,83,Club Cerro Porteño,Austria
Defense,72,1100.0,27,191,65,Club Libertad,Brazil
Defense,89,12181.0,29,171,77,FC Voluntari,Cape Verde Islands
Midfield,55,500.0,20,176,75,Sporting Kansas City,England
GoalKeeper,79,1127.0,22,183,87,Lecce,Germany
Offense,69,39732.0,26,185,83,Hokkaido Consadole Sapporo,England
Midfield,70,1066.0,25,176,74,Sporting Kansas City,Morocco
Offense,64,43987.0,32,187,74,CF Fuenlabrada,England
Defense,54,20303.0,25,183,75,Dynamo Kyiv,Slovakia
Offense,74,5790.0,28,188,74,İttifak Holding Konyaspor,England
Midfield,65,1135.0,23,179,74,Atalanta,Israel
Defense,79,500.0,31,183,79,Juventus,Finland
Defense,73,39750.0,26,184,80,Stade Rennais FC,Northern Ireland
GoalKeeper,81,40673.0,25,193,81,Jagiellonia Białystok,Sweden
Midfield,55,1245.0,24,177,67,RZ Pellets Wolfsberger AC,Australia
Defense,62,5281.0,22,171,76,Club Cerro Porteño,Australia
Defense,65,7555.0,30,183,72,Atlético de Madrid,Mali
Defense,70,525.0,32,178,74,Atlético Nacional,Scotland
Defense,71,11036.0,37,173,77,Gazişehir Gaziantep F.K.,China PR
Defense,65,1427.0,19,170,76,Peterborough United,Honduras
Defense,57,2727.0,29,183,61,Venezia FC,Russia
Defense,64,9255.0,28,185,73,1. FC Heidenheim 1846,Curacao
Defense,76,3694.0,18,183,73,TSV Havelse,Germany
GoalKeeper,72,3597.0,22,192,83,Sepsi OSK Sf. Gheorghe,England
GoalKeeper,72,26107.0,19,193,74,Olympiacos CFP,Croatia
Midfield,72,3927.0,31,189,69,1. FC Heidenheim 1846,Angola
Defense,62,1346.0,27,179,74,F.C. København,United Arab Emirates
Midfield,72,780.0,23,172,79,St. Patrick's Athletic,Slovakia
Midfield,56,608.0,20,181,69,Torino F.C.,Poland
Midfield,70,1580.0,29,183,79,FC Lokomotiv Moscow,Madagascar
Defense,64,10145.0,30,179,76,Toronto FC,Spain
Midfield,77,4172.0,22,183,74,Aragua Fútbol Club,Malawi
Defense,63,906.0,23,188,67,Harrogate Town,Israel
Defense,64,7156.0,34,178,75,Olympique de Marseille,Honduras
Defense,60,500.0,30,175,60,Oud-Heverlee Leuven,Argentina
Defense,73,7101.0,25,185,81,UD Ibiza,Poland
Defense,68,2552.0,29,181,83,SC Heerenveen,Germany
Defense,76,895.0,19,186,74,Cerezo Osaka,Peru
Defense,68,2451.0,20,176,75,Kalmar FF,Bosnia and Herzegovina
Defense,78,4546.0,32,188,81,Rangers FC,Uzbekistan
Defense,62,876.0,23,179,75,FC Zürich,United Arab Emirates
Defense,56,17181.0,32,182,83,Atlético Nacional,Haiti
Midfield,54,500.0,22,176,73,Swindon Town,Greece
Defense,68,1262.0,23,183,79,Rosenborg BK,Germany
Defense,81,919.0,24,183,73,Peterborough United,Zimbabwe
GoalKeeper,74,11486.0,28,186,82,River Plate,Wales
Defense,77,14124.0,31,187,74,FC Schalke 04,Sweden
GoalKeeper,62,500.0,31,178,82,FC Voluntari,England
GoalKeeper,62,500.0,26,197,81,AJ Auxerre,Germany
GoalKeeper,76,10397.0,29,188,88,KSV Cercle Brugge,Croatia
Defense,65,1000.0,32,188,78,Real Sociedad B,Spain
Offense,55,3507.0,29,193,74,Racing Club,Jamaica
Midfield,63,12167.0,28,192,73,Atlético de Madrid,Argentina
Midfield,51,500.0,23,173,75,Atlético Nacional,Argentina
Midfield,63,500.0,26,182,84,Yeni Malatyaspor,Montserrat
Defense,65,722.0,22,174,75,AS Saint-Étienne,China PR
Midfield,56,883.0,20,182,65,FC St. Pauli,Argentina
GoalKeeper,71,1585.0,25,195,79,Torino F.C.,Austria
Defense,64,6208.0,22,177,71,Vélez Sarsfield,Slovakia
Defense,65,27858.0,21,185,73,Swansea City,Northern Ireland
Defense,72,5144.0,30,181,74,AS Saint-Étienne,Portugal
Defense,72,14885.0,32,182,79,Toronto FC,England
Midfield,74,11048.0,29,178,73,Real Betis Balompié,Ecuador
Midfield,78,14296.0,34,183,75,Sporting Kansas City,Bulgaria
GoalKeeper,79,4236.0,30,184,73,FC Viktoria 1889 Berlin,Congo DR
Defense,52,643.0,32,182,74,LOSC Lille,Israel
GoalKeeper,65,500.0,32,189,75,Atlético de Madrid,South Africa
Midfield,70,10682.0,31,180,75,Lillestrøm SK,France
GoalKeeper,62,10668.0,32,188,75,Toronto FC,Denmark
Defense,63,4255.0,35,185,77,Atlético de Madrid,Colombia
Defense,78,9204.0,23,187,80,CD Lugo,Indonesia
Defense,70,27327.0,25,179,79,Toronto FC,Belgium
Midfield,56,989.0,23,175,70,Jamshedpur FC,Poland
Midfield,70,24393.0,36,187,73,Atlético Nacional,Denmark
Defense,71,9088.0,23,173,75,FC Midtjylland,Honduras
Defense,71,2702.0,31,185,81,Atlético Nacional,Iceland
Midfield,63,1683.0,32,187,74,Leeds United,New Zealand
Defense,63,6209.0,29,179,73,Celtic,Israel
GoalKeeper,78,5080.0,17,186,64,Lillestrøm SK,Belgium
Defense,71,21523.0,22,186,73,Sporting Kansas City,Colombia
Defense,78,1346.0,29,185,79,Atlético Nacional,Brazil
Midfield,65,993.0,19,182,72,Unión Deportiva Las Palmas,Romania
Midfield,63,1234.0,20,177,76,Club Cerro Porteño,Republic of Ireland
Defense,82,20776.0,29,188,76,Hokkaido Consadole Sapporo,Montserrat
Defense,69,1159.0,32,175,81,Atlético Nacional,Argentina
Defense,61,1069.0,23,178,73,Atlético Nacional,United States
Defense,63,9481.0,31,180,75,Club Cerro Porteño,Saudi Arabia
Defense,60,500.0,29,183,75,Fulham,Germany
Defense,78,45029.0,24,193,80,FC Cartagena,Moldova
Defense,72,65548.0,30,171,65,Piast Gliwice,Romania
Midfield,56,880.0,25,185,67,FC Lokomotiv Moscow,Czech Republic
Midfield,63,500.0,22,176,75,Sporting Kansas City,Portugal
Midfield,57,1426.0,24,177,64,Sandefjord Fotball,Argentina
Midfield,63,555.0,23,184,74,Atlético de Madrid,Japan
Defense,79,26134.0,29,183,80,FC Schalke 04,Sweden
Offense,58,923.0,34,172,73,Willem II,Portugal
Defense,60,1045.0,24,176,74,AFC Bournemouth,Poland
GoalKeeper,83,500.0,28,196,82,Lech Poznań,England
Defense,75,1072.0,25,185,80,Stoke City,Honduras
Defense,63,500.0,20,179,70,Sporting Kansas City,Republic of Ireland
Defense,72,9086.0,32,185,72,Atlético de Madrid,Ghana
Defense,72,3756.0,30,190,68,Türkgücü München,Guinea
Midfield,53,3038.0,20,187,80,Lechia Gdańsk,Honduras
GoalKeeper,66,926.0,31,183,75,Centro Atlético Fénix,Wales
GoalKeeper,64,14460.0,35,192,73,Atlético de Madrid,Argentina
GoalKeeper,60,908.0,19,187,72,Stoke City,Mexico
Defense,53,4480.0,29,188,73,FC Schalke 04,Uganda
Defense,71,10013.0,24,188,80,En Avant de Guingamp,France
Defense,68,23384.0,29,188,84,Rosario Central,Spain
Defense,72,14702.0,28,182,75,Atlético Nacional,Senegal
Midfield,61,840.0,20,173,66,Cheltenham Town,Poland
Midfield,79,1701.0,26,178,75,AS Saint-Étienne,Belgium
Defense,68,500.0,29,183,73,Lechia Gdańsk,Spain
GoalKeeper,64,5776.0,30,184,83,AS Saint-Étienne,Italy
Offense,57,106346.0,25,191,76,Raków Częstochowa,England
Defense,73,946.0,22,173,79,Oud-Heverlee Leuven,Cameroon
Midfield,64,2103.0,22,184,67,Club Cerro Porteño,Italy
Offense,53,594.0,25,175,75,APOEL Nicosia FC,England
Midfield,64,575.0,19,190,74,AS Saint-Étienne,Poland
Defense,71,11565.0,31,183,75,Racing Club de Lens,Indonesia
Midfield,64,1320.0,24,170,74,FC Schalke 04,Ghana
GoalKeeper,63,8957.0,25,186,79,Arsenal,Denmark
Midfield,74,1061.0,30,189,68,Atlético de Madrid,Japan
Midfield,63,500.0,24,179,74,Atlético Nacional,Argentina
GoalKeeper,65,1961.0,24,179,75,Lillestrøm SK,Italy
Defense,66,8571.0,23,189,70,FC Lokomotiv Moscow,Belgium
Defense,73,12263.0,26,172,82,Ipswich Town,Netherlands
Midfield,73,3434.0,31,191,73,Atlético de Madrid,China PR
GoalKeeper,69,58812.0,31,184,75,Borussia Dortmund,Honduras
Defense,64,1261.0,24,183,79,Sporting Kansas City,China PR
Midfield,56,500.0,19,169,74,Lechia Gdańsk,Venezuela
Midfield,56,2143.0,21,183,74,UD Ibiza,China PR
Defense,74,1768.0,33,183,89,Wrexham AFC,Spain
Offense,79,13052.0,24,179,79,Sporting Kansas City,Morocco
GoalKeeper,71,500.0,31,184,75,Pogoń Szczecin,Denmark
Defense,75,2410.0,23,171,80,Toronto FC,Denmark
Defense,60,1842.0,29,183,75,SV Meppen,Cuba
Midfield,57,1283.0,20,172,71,Club Universitario de Deportes,Sweden
Defense,62,621.0,27,188,73,Standard de Liège,Netherlands
Defense,70,1739.0,31,185,76,Columbus Crew,Israel
Defense,66,500.0,19,181,70,FC Sochaux-Montbéliard,Cape Verde Islands
GoalKeeper,64,32701.0,26,193,70,U.S. Sassuolo Calcio,Cyprus
Midfield,64,1892.0,21,180,76,Sheffield Wednesday,Burkina Faso
Midfield,59,821.0,19,180,89,RB Leipzig,England
Defense,63,1106.0,33,182,79,Club Independiente Santa Fe,Serbia
Defense,74,938.0,19,176,69,CA Osasuna,Wales
Defense,61,2952.0,20,182,73,FC Erzgebirge Aue,Trinidad and Tobago
GoalKeeper,86,1281.0,30,194,80,Watford,England
Defense,66,5125.0,26,182,74,SK Sturm Graz,Germany
Midfield,57,1274.0,20,179,74,Shakhtar Donetsk,India
Defense,67,1856.0,31,185,78,Beşiktaş JK,Cyprus
Defense,63,3013.0,21,189,77,Spezia,Romania
Defense,71,1563.0,32,183,72,FC Schalke 04,Ghana
Defense,63,500.0,25,187,75,Sporting CP,Uzbekistan
Midfield,77,2298.0,29,185,76,Preston North End,Liberia
GoalKeeper,53,1020.0,23,183,76,Atlético de Madrid,Denmark
Defense,86,11375.0,25,182,72,Atlético Nacional,England
Midfield,65,5163.0,28,184,74,AFC Bournemouth,United Arab Emirates
Midfield,54,500.0,24,175,70,Lechia Gdańsk,Romania
Midfield,60,1652.0,37,185,64,Hyderabad FC,Ecuador
Offense,51,500.0,20,188,84,Cheltenham Town,Netherlands
Defense,71,44737.0,29,194,75,Unión Deportiva Las Palmas,United States
Offense,52,58222.0,17,182,85,Wisła Płock,Germany
Midfield,57,795.0,20,179,65,Ulsan Hyundai FC,Romania
Midfield,62,762.0,30,170,73,Atlético de Madrid,Portugal
Defense,74,7316.0,28,187,83,Sporting Kansas City,Spain
Defense,73,20511.0,33,190,75,Stabæk Fotball,Belgium
Defense,75,14937.0,25,184,78,Rangers FC,Grenada
Defense,61,37538.0,32,188,74,Rodez Aveyron Football,Brazil
Midfield,79,16797.0,31,182,80,Club Cerro Porteño,England
Defense,75,1130.0,26,183,74,Dinamo Zagreb,Indonesia
Defense,81,17885.0,29,185,74,FC Schalke 04,Brazil
Offense,66,8165.0,24,190,72,Lillestrøm SK,Germany
GoalKeeper,75,8321.0,28,188,75,Lillestrøm SK,Brazil
GoalKeeper,75,4936.0,32,189,79,Atlético Nacional,Saudi Arabia
Midfield,71,11460.0,32,192,72,Atlético Nacional,Saudi Arabia
Defense,75,8292.0,29,188,82,Royale Union Saint-Gilloise,Serbia
Defense,65,20803.0,20,183,83,Al Tai,Argentina
Defense,60,500.0,21,176,79,Jagiellonia Białystok,Germany
Midfield,68,5362.0,31,187,74,Dundee United,Grenada
Defense,67,1323.0,34,182,81,Al Ain FC,Finland
Defense,75,5337.0,21,187,70,Salford City,Brazil
Midfield,55,13371.0,22,175,64,Colorado Rapids,Romania
Defense,54,500.0,19,177,75,Newcastle United,Jamaica
Midfield,62,1476.0,35,183,79,Atlético Nacional,Spain
GoalKeeper,75,863.0,23,198,73,Club Sporting Cristal,England
Defense,73,13755.0,27,190,74,Sporting Kansas City,Denmark
Midfield,64,2410.0,25,183,74,Club Cerro Porteño,Saudi Arabia
Defense,73,843.0,32,186,79,CS Mioveni,Spain
Defense,85,2178.0,30,187,79,Göztepe SK,Serbia
Defense,73,8889.0,25,189,79,Lillestrøm SK,Romania
Midfield,73,5457.0,31,173,72,Atlético de Madrid,Spain
Midfield,56,5077.0,35,178,74,Atlético Nacional,Argentina
Offense,71,25000.0,26,183,72,FC Porto,Saudi Arabia
Defense,72,1619.0,31,183,81,Norwich City,Moldova
Defense,72,4592.0,31,178,82,Venezia FC,France
Offense,73,1395.0,28,183,74,Atlético Nacional,Saudi Arabia
Defense,84,3712.0,31,183,74,Rayo Vallecano,Jamaica
Defense,79,24527.0,29,188,63,Legia Warszawa,United States
GoalKeeper,80,1338.0,31,198,83,Atlético de Madrid,Korea Republic
Defense,76,12773.0,34,185,73,Empoli,United Arab Emirates
Defense,63,1951.0,25,175,74,Al Tai,Romania
Offense,79,10825.0,26,192,73,Fortuna Sittard,Brazil
Defense,72,17118.0,31,189,79,Kaizer Chiefs,Israel
Defense,77,15667.0,31,183,71,Sporting Kansas City,Peru
Defense,55,567.0,22,183,82,Tokushima Vortis,Uzbekistan
Defense,74,1143.0,25,188,73,SV Waldhof Mannheim 07,Netherlands
Midfield,74,14681.0,27,186,72,Sporting Kansas City,Saudi Arabia
Defense,52,8137.0,26,179,78,Djurgårdens IF,Finland
Defense,61,628.0,30,183,81,SpVgg Greuther Fürth,Spain
Midfield,72,1849.0,24,171,74,FC Schalke 04,Ghana
Offense,65,4594.0,32,186,75,Sporting Kansas City,North Macedonia
Defense,73,14413.0,31,183,76,Toronto FC,Denmark
Midfield,70,13617.0,31,185,74,Lillestrøm SK,Brazil
Midfield,65,12737.0,28,186,81,Club Cerro Porteño,Guinea
Defense,78,10499.0,31,183,73,Sporting Kansas City,Republic of Ireland
Midfield,78,1491.0,31,182,77,Crawley Town,Liberia
Midfield,64,500.0,22,179,68,Bristol City,Republic of Ireland
Defense,76,13669.0,33,175,73,Lillestrøm SK,France
Defense,52,500.0,20,177,66,PAOK,North Macedonia
Defense,71,9223.0,32,184,80,Gamba Osaka,Sweden
Midfield,73,1275.0,28,182,74,Atlético Nacional,Czech Republic
GoalKeeper,85,42803.0,26,188,74,Central Coast Mariners,Bosnia and Herzegovina
Midfield,58,13193.0,22,174,74,Minnesota United FC,Norway
Midfield,78,12651.0,29,191,73,Lechia Gdańsk,Malawi
GoalKeeper,61,500.0,21,189,81,Brentford,Croatia
Defense,77,1127.0,29,183,75,Gallos Blancos de Querétaro,Uzbekistan
Defense,76,14466.0,32,169,75,Universitatea Craiova,Honduras
Defense,77,43324.0,28,187,83,Toronto FC,Denmark
Offense,73,1556.0,30,183,73,Lillestrøm SK,Norway
Midfield,55,500.0,27,186,70,Atlético Nacional,Saudi Arabia
Defense,58,5599.0,19,187,80,Blackburn Rovers,United States
Defense,65,920.0,27,182,74,Boavista FC,Serbia
Defense,64,13507.0,20,184,79,SK Sturm Graz,Argentina
Defense,69,500.0,31,180,73,Sporting Kansas City,Morocco
Defense,71,14018.0,36,179,75,AFC Bournemouth,Austria
Defense,73,500.0,22,185,81,Brisbane Roar,Iceland
Defense,57,500.0,23,175,74,FC Porto,Israel
Defense,62,1000.0,22,179,76,AS Saint-Étienne,Denmark
Defense,80,500.0,27,181,74,Sepsi OSK Sf. Gheorghe,Netherlands
Defense,62,825.0,18,173,85,Damac FC,Nigeria
Offense,74,994.0,30,180,79,Sporting Kansas City,Croatia
GoalKeeper,57,3799.0,28,185,81,AS Saint-Étienne,Norway
Defense,70,1659.0,22,183,79,Chamois Niortais Football Club,Sweden
Offense,58,1949.0,22,187,76,RSC Anderlecht,Austria
Defense,76,2935.0,33,183,82,Wuhan FC,Brazil
Defense,73,11130.0,29,194,77,Atlético Nacional,Spain
Midfield,83,2158.0,25,183,66,Yokohama F. Marinos,North Macedonia
Midfield,76,8678.0,26,185,74,FC U Craiova 1948,Argentina
Defense,71,10232.0,26,185,87,US Quevilly Rouen Métropole,Spain
Defense,77,756.0,29,186,67,Atlético Nacional,Brazil
Defense,62,11750.0,26,185,74,Vejle Boldklub,Israel
Defense,71,8500.0,32,197,73,Lillestrøm SK,Argentina
Defense,80,8572.0,31,184,74,Dinamo Zagreb,New Zealand
Defense,59,899.0,17,189,75,Club Cerro Porteño,Denmark
